"","rgn_id","rgn_name","product","year","tonnes","usd","tonnes_orig","usd_orig"
"131",14,"Taiwan","corals",2006,21.75,817,37,620
"132",14,"Taiwan","corals",2007,24.5,767.25,27,818
"133",14,"Taiwan","corals",2008,26.75,808.75,24,990
"134",14,"Taiwan","corals",2009,23.25,744.75,5,551
"135",14,"Taiwan","corals",2010,14.5,666,2,305
"136",14,"Taiwan","corals",2011,8.5,641.75,3,721
"137",14,"Taiwan","corals",2012,3.25,596.25,3,808
"138",14,"Taiwan","corals",2013,2.5,683.5,2,900
"139",14,"Taiwan","corals",2014,2.25,850.5,1,973
"140",14,"Taiwan","corals",2015,10.25,1087,35,1667
"141",14,"Taiwan","corals",2016,11,1723,6,3352
"142",14,"Taiwan","corals",2017,11.25,2190.25,3,2769
"143",15,"Philippines","corals",1991,1789,3426,1789,3426
"144",15,"Philippines","corals",1992,2462,4186,3135,4946
"145",15,"Philippines","corals",1993,2193.33333333333,3751.33333333333,1656,2882
"146",15,"Philippines","corals",1994,2210,3831.5,2260,4072
"147",15,"Philippines","corals",1995,2209,3838,1785,3452
"148",15,"Philippines","corals",1996,1906.5,3374,1925,3090
"149",15,"Philippines","corals",1997,1950.5,3385.75,1832,2929
"150",15,"Philippines","corals",1998,1816.5,3007.5,1724,2559
"151",15,"Philippines","corals",1999,1683.75,2599.75,1254,1821
"152",15,"Philippines","corals",2000,1512.25,2194,1239,1467
"153",15,"Philippines","corals",2001,1505.5,1880,1805,1673
"154",15,"Philippines","corals",2002,1623.5,1843,2196,2411
"155",15,"Philippines","corals",2003,2111.75,2091.5,3207,2815
"156",15,"Philippines","corals",2004,2983,2769,4724,4177
"157",15,"Philippines","corals",2005,3466.75,3127.5,3740,3107
"158",15,"Philippines","corals",2006,3593.25,3210,2702,2741
"159",15,"Philippines","corals",2007,2791.5,2506.25,0,0
"160",15,"Philippines","corals",2008,1610.5,1462,0,0
"161",15,"Philippines","corals",2009,675.5,685.25,0,0
"162",15,"Philippines","corals",2010,0,0,0,0
"163",15,"Philippines","corals",2011,0,0,0,0
"164",15,"Philippines","corals",2012,0,0,0,0
"165",15,"Philippines","corals",2013,0,0,0,0
"166",15,"Philippines","corals",2014,0,0,0,0
"167",15,"Philippines","corals",2015,0,0,0,0
"168",15,"Philippines","corals",2016,0,0,0,0
"169",15,"Philippines","corals",2017,0,0,0,0
"170",16,"Australia","corals",1976,464,328,464,328
"171",16,"Australia","corals",1977,494,345.5,524,363
"172",16,"Australia","corals",1978,564.333333333333,404.333333333333,705,522
"173",16,"Australia","corals",1979,668.5,497.25,981,776
"174",16,"Australia","corals",1980,928.75,756.75,1505,1366
"175",16,"Australia","corals",1981,963.5,848.25,663,729
"176",16,"Australia","corals",1982,972,912.75,739,780
"177",16,"Australia","corals",1983,880,1000.5,613,1127
"178",16,"Australia","corals",1984,637.5,954.75,535,1183
"179",16,"Australia","corals",1985,588.75,1029.75,468,1029
"180",16,"Australia","corals",1986,404,834.75,0,0
"181",16,"Australia","corals",1987,250.75,553,0,0
"182",16,"Australia","corals",1988,117,257.25,0,0
"183",16,"Australia","corals",1989,0,0,0,0
"184",16,"Australia","corals",1990,404.5,1825.25,1618,7301
"185",16,"Australia","corals",1991,759.5,2902,1420,4307
"186",16,"Australia","corals",1992,1084.5,3986.75,1300,4339
"187",16,"Australia","corals",1993,1426.75,4844,1369,3429
"188",16,"Australia","corals",1994,1467.25,3976.75,1780,3832
"189",16,"Australia","corals",1995,1409.25,3701.25,1188,3205
"190",16,"Australia","corals",1996,1307.75,3192.5,894,2304
"191",16,"Australia","corals",1997,1191,2875.75,902,2162
"192",16,"Australia","corals",1998,1090.25,2651.25,1377,2934
"193",16,"Australia","corals",1999,1008.5,2233.5,861,1534
"194",16,"Australia","corals",2000,1030.5,1896.75,982,957
"195",16,"Australia","corals",2001,1012.25,1556.75,829,802
"196",16,"Australia","corals",2002,1021,1289,1412,1863
"197",16,"Australia","corals",2003,1041,1074.5,941,676
"198",16,"Australia","corals",2004,991,1065.5,782,921
"199",16,"Australia","corals",2005,960.5,1128.25,707,1053
"200",16,"Australia","corals",2006,1026.5,1124,1676,1846
"201",16,"Australia","corals",2007,945.25,1430.5,616,1902
"202",16,"Australia","corals",2008,861.25,1653.75,446,1814
"203",16,"Australia","corals",2009,758,1872.75,294,1929
"204",16,"Australia","corals",2010,427.25,2078.25,353,2668
"205",16,"Australia","corals",2011,379.75,2319,426,2865
"206",16,"Australia","corals",2012,547.75,3466.25,1118,6403
"207",16,"Australia","corals",2013,703.25,4894.25,916,7641
"208",16,"Australia","corals",2014,791,5810,704,6331
"209",16,"Australia","corals",2015,912.5,7516.75,912,9692
"210",16,"Australia","corals",2016,869,8313.75,944,9591
"211",16,"Australia","corals",2017,877.75,8856,951,9810
"212",17,"Papua New Guinea","corals",1996,4,58,4,58
"213",17,"Papua New Guinea","corals",1997,2,29,0,0
"214",17,"Papua New Guinea","corals",1998,23.8726126888093,19.6666666666667,67.6178380664278,1
"215",17,"Papua New Guinea","corals",1999,17.9044595166069,14.75,0,0
"216",17,"Papua New Guinea","corals",2000,32.0635473895334,0.5,60.6363514917057,1
"217",17,"Papua New Guinea","corals",2001,50.3135473895334,67.5,73,268
"218",17,"Papua New Guinea","corals",2002,46.9159213070041,67.75,54.0273337363105,2
"219",17,"Papua New Guinea","corals",2003,46.9159213070041,67.75,0,0
"220",17,"Papua New Guinea","corals",2004,32.7568334340776,70.5,4,12
"221",17,"Papua New Guinea","corals",2005,23.0068334340776,6.5,34,12
"222",17,"Papua New Guinea","corals",2006,13.25,7.25,15,5
"223",17,"Papua New Guinea","corals",2007,13.25,7.25,0,0
"224",17,"Papua New Guinea","corals",2008,13.5,7,5,11
"225",17,"Papua New Guinea","corals",2009,5,4,0,0
"226",17,"Papua New Guinea","corals",2010,32.75,32.5,126,119
"227",17,"Papua New Guinea","corals",2011,32.75,32.5,0,0
"228",17,"Papua New Guinea","corals",2012,31.5,29.75,0,0
"229",17,"Papua New Guinea","corals",2013,58.75,54.5,109,99
"230",17,"Papua New Guinea","corals",2014,35.25,41,32,65
"231",17,"Papua New Guinea","corals",2015,39.5,49.75,17,35
"232",17,"Papua New Guinea","corals",2016,39.5,49.75,0,0
"233",17,"Papua New Guinea","corals",2017,24.75,71.25,50,185
"234",18,"Fiji","corals",1990,589,2562,589,2562
"235",18,"Fiji","corals",1991,523,1702.5,457,843
"236",18,"Fiji","corals",1992,465.666666666667,1384.66666666667,351,749
"237",18,"Fiji","corals",1993,376.5,1123.5,109,340
"238",18,"Fiji","corals",1994,306,691.25,307,833
"239",18,"Fiji","corals",1995,191.75,480.5,0,0
"240",18,"Fiji","corals",1996,238,578.75,536,1142
"241",18,"Fiji","corals",1997,505.75,946,1180,1809
"242",18,"Fiji","corals",1998,749,1018.25,1280,1122
"243",18,"Fiji","corals",1999,956.5,1213.5,830,781
"244",18,"Fiji","corals",2000,1131.25,1334.5,1235,1626
"245",18,"Fiji","corals",2001,836.25,882.25,0,0
"246",18,"Fiji","corals",2002,772.75,1176.5,1026,2299
"247",18,"Fiji","corals",2003,918.25,1818.75,1412,3350
"248",18,"Fiji","corals",2004,1033.25,2687.25,1695,5100
"249",18,"Fiji","corals",2005,1496.25,3938.25,1852,5004
"250",18,"Fiji","corals",2006,1699,4707,1837,5374
"251",18,"Fiji","corals",2007,1799.5,5142,1814,5090
"252",18,"Fiji","corals",2008,1686.75,4600.5,1244,2934
"253",18,"Fiji","corals",2009,1419.25,3690.25,782,1363
"254",18,"Fiji","corals",2010,1217.5,2801,1030,1817
"255",18,"Fiji","corals",2011,1045.75,2062.75,1127,2137
"256",18,"Fiji","corals",2012,1047.5,1923.5,1251,2377
"257",18,"Fiji","corals",2013,1124,2283.25,1088,2802
"258",18,"Fiji","corals",2014,1111.75,2583.75,981,3019
"259",18,"Fiji","corals",2015,1055,2677.5,900,2512
"260",18,"Fiji","corals",2016,863.75,2453.25,486,1480
"261",18,"Fiji","corals",2017,677,2151.25,341,1594
"262",20,"South Korea","corals",1988,2,6,2,6
"263",20,"South Korea","corals",1989,1,7.5,0,9
"264",20,"South Korea","corals",1990,0.666666666666667,5,0,0
"265",20,"South Korea","corals",1991,0.5,3.75,0,0
"266",20,"South Korea","corals",1992,0,2.25,0,0
"267",20,"South Korea","corals",1993,23.2321150643111,0.25,92.9284602572443,1
"268",20,"South Korea","corals",1994,23.2321150643111,0.25,0,0
"269",20,"South Korea","corals",1995,149.29916420026,0.75,504.268196543795,2
"270",20,"South Korea","corals",1996,149.29916420026,0.75,0,0
"271",20,"South Korea","corals",1997,126.067049135949,0.5,0,0
"272",20,"South Korea","corals",1998,126.067049135949,0.5,0,0
"273",20,"South Korea","corals",1999,0,0,0,0
"274",20,"South Korea","corals",2000,0,0,0,0
"275",20,"South Korea","corals",2001,0,0,0,0
"276",20,"South Korea","corals",2002,0,0,0,0
"277",20,"South Korea","corals",2003,0,0,0,0
"278",20,"South Korea","corals",2004,0,0,0,0
"279",20,"South Korea","corals",2005,0,0,0,0
"280",20,"South Korea","corals",2006,0,0,0,0
"281",20,"South Korea","corals",2007,0,0,0,0
"282",20,"South Korea","corals",2008,0.5,1.25,2,5
"283",20,"South Korea","corals",2009,846.243791717206,1.75,3382.97516686883,2
"284",20,"South Korea","corals",2010,846.243791717206,1.75,0,0
"285",20,"South Korea","corals",2011,846.243791717206,1.75,0,0
"286",20,"South Korea","corals",2012,845.743791717206,0.5,0,0
"287",20,"South Korea","corals",2013,1051.34174732325,0.25,4205.36698929302,1
"288",20,"South Korea","corals",2014,1051.34174732325,0.25,0,0
"289",20,"South Korea","corals",2015,1051.34174732325,0.25,0,0
"290",20,"South Korea","corals",2016,1051.34174732325,0.25,0,0
"291",20,"South Korea","corals",2017,0,0,0,0
"292",21,"North Korea","corals",1990,49,290,49,290
"293",21,"North Korea","corals",1991,24.5,145,0,0
"294",21,"North Korea","corals",1992,16.3333333333333,96.6666666666667,0,0
"295",21,"North Korea","corals",1993,12.25,72.5,0,0
"296",21,"North Korea","corals",1994,0,0,0,0
"297",21,"North Korea","corals",1995,0,0,0,0
"298",21,"North Korea","corals",1996,0,0,0,0
"299",21,"North Korea","corals",1997,0,0,0,0
"300",21,"North Korea","corals",1998,9,1.25,36,5
"301",21,"North Korea","corals",1999,40.25,3.5,125,9
"302",21,"North Korea","corals",2000,53.25,5.75,52,9
"303",21,"North Korea","corals",2001,65.75,8,50,9
"304",21,"North Korea","corals",2002,82.5,11,103,17
"305",21,"North Korea","corals",2003,99.75,19.25,194,42
"306",21,"North Korea","corals",2004,170,26.75,333,39
"307",21,"North Korea","corals",2005,514,57.5,1426,132
"308",21,"North Korea","corals",2006,644,69.75,623,66
"309",21,"North Korea","corals",2007,706.25,73.5,443,57
"310",21,"North Korea","corals",2008,682.75,72.75,239,36
"311",21,"North Korea","corals",2009,431.5,51.25,421,46
"312",21,"North Korea","corals",2010,399,45.75,493,44
"313",21,"North Korea","corals",2011,421.5,52.5,533,84
"314",21,"North Korea","corals",2012,373.75,48.5,48,20
"315",21,"North Korea","corals",2013,326.25,61,231,96
"316",21,"North Korea","corals",2014,321.5,98,474,192
"317",21,"North Korea","corals",2015,325,131.75,547,219
"318",21,"North Korea","corals",2016,515,205.5,808,315
"319",21,"North Korea","corals",2017,567.25,222.5,440,164
"320",25,"Thailand","corals",1994,2,6,2,6
"321",25,"Thailand","corals",1995,1,3,0,0
"322",25,"Thailand","corals",1996,0.666666666666667,2,0,0
"323",25,"Thailand","corals",1997,47.0679560430754,2,186.271824172301,2
"324",25,"Thailand","corals",1998,46.8179560430754,1,1,2
"325",25,"Thailand","corals",1999,46.8179560430754,1,0,0
"326",25,"Thailand","corals",2000,46.8179560430754,1,0,0
"327",25,"Thailand","corals",2001,0.25,0.5,0,0
"328",25,"Thailand","corals",2002,0,0,0,0
"329",25,"Thailand","corals",2003,0,0,0,0
"330",25,"Thailand","corals",2004,0,0,0,0
"331",25,"Thailand","corals",2005,5.25,5.25,21,21
"332",25,"Thailand","corals",2006,19.75,33.5,58,113
"333",25,"Thailand","corals",2007,60.25,59.5,162,104
"334",25,"Thailand","corals",2008,60.5,60,1,2
"335",25,"Thailand","corals",2009,55.25,55,0,1
"336",25,"Thailand","corals",2010,42.75,35.75,8,36
"337",25,"Thailand","corals",2011,2.25,10.5,0,3
"338",25,"Thailand","corals",2012,2.75,10.75,3,3
"339",25,"Thailand","corals",2013,16.5,31.25,55,83
"340",25,"Thailand","corals",2014,22.25,36.75,31,58
"341",25,"Thailand","corals",2015,25.5,38.25,13,9
"342",25,"Thailand","corals",2016,31.25,43.5,26,24
"343",25,"Thailand","corals",2017,24,28.75,26,24
"344",37,"Mauritius","corals",1994,0,1,0,1
"345",37,"Mauritius","corals",1995,11.5,2.5,23,4
"346",37,"Mauritius","corals",1996,7.66666666666667,2,0,1
"347",37,"Mauritius","corals",1997,5.75,1.5,0,0
"348",37,"Mauritius","corals",1998,5.75,1.75,0,2
"349",37,"Mauritius","corals",1999,0,0.75,0,0
"350",37,"Mauritius","corals",2000,0,0.5,0,0
"351",37,"Mauritius","corals",2001,0,0.5,0,0
"352",37,"Mauritius","corals",2002,0,0,0,0
"353",37,"Mauritius","corals",2003,0,0,0,0
"354",37,"Mauritius","corals",2004,1.25,21,5,84
"355",37,"Mauritius","corals",2005,1.25,21,0,0
"356",37,"Mauritius","corals",2006,1.25,21,0,0
"357",37,"Mauritius","corals",2007,1.25,21,0,0
"358",37,"Mauritius","corals",2008,0,0,0,0
"359",37,"Mauritius","corals",2009,0,0,0,0
"360",37,"Mauritius","corals",2010,0,0,0,0
"361",37,"Mauritius","corals",2011,0,0,0,0
"362",37,"Mauritius","corals",2012,6.25,0.75,25,3
"363",37,"Mauritius","corals",2013,6.25,0.75,0,0
"364",37,"Mauritius","corals",2014,6.25,0.75,0,0
"365",37,"Mauritius","corals",2015,6.25,0.75,0,0
"366",37,"Mauritius","corals",2016,0,0,0,0
"367",37,"Mauritius","corals",2017,0,0,0,0
"368",39,"Maldives","corals",1996,8,12,8,12
"369",39,"Maldives","corals",1997,16,18,24,24
"370",39,"Maldives","corals",1998,13.3333333333333,15,8,9
"371",39,"Maldives","corals",1999,13.25,15.5,13,17
"372",39,"Maldives","corals",2000,18,20.5,27,32
"373",39,"Maldives","corals",2001,19.25,22.75,29,33
"374",39,"Maldives","corals",2002,26.5,30.25,37,39
"375",39,"Maldives","corals",2003,30.5,33.5,29,30
"376",39,"Maldives","corals",2004,27.25,29,14,14
"377",39,"Maldives","corals",2005,20,20.75,0,0
"378",39,"Maldives","corals",2006,10.75,11,0,0
"379",39,"Maldives","corals",2007,3.5,3.5,0,0
"380",39,"Maldives","corals",2008,0,0,0,0
"381",39,"Maldives","corals",2009,0.25,0.25,1,1
"382",39,"Maldives","corals",2010,0.25,0.25,0,0
"383",39,"Maldives","corals",2011,0.25,0.25,0,0
"384",39,"Maldives","corals",2012,0.25,0.25,0,0
"385",39,"Maldives","corals",2013,0,0,0,0
"386",39,"Maldives","corals",2014,0,0,0,0
"387",39,"Maldives","corals",2015,0,0,0,0
"388",39,"Maldives","corals",2016,0,0,0,0
"389",39,"Maldives","corals",2017,0,0,0,0
"390",40,"Sri Lanka","corals",1990,185.990442217608,294,185.990442217608,294
"391",40,"Sri Lanka","corals",1991,188.171893584979,301.5,190.35334495235,309
"392",40,"Sri Lanka","corals",1992,190.209426464704,308.666666666667,194.284492224155,323
"393",40,"Sri Lanka","corals",1993,201.061966712725,336.25,233.619587456788,419
"394",40,"Sri Lanka","corals",1994,188.814356158323,390.5,137,511
"395",40,"Sri Lanka","corals",1995,245.226019920236,448.25,416,540
"396",40,"Sri Lanka","corals",1996,364.904896864197,553.25,673,743
"397",40,"Sri Lanka","corals",1997,418,720.25,446,1087
"398",40,"Sri Lanka","corals",1998,534.5,898.75,603,1225
"399",40,"Sri Lanka","corals",1999,593.75,1097.75,653,1336
"400",40,"Sri Lanka","corals",2000,425.5,912,0,0
"401",40,"Sri Lanka","corals",2001,438.5,900.5,498,1041
"402",40,"Sri Lanka","corals",2002,368.75,747.5,324,613
"403",40,"Sri Lanka","corals",2003,376.25,727.75,683,1257
"404",40,"Sri Lanka","corals",2004,524,964.75,591,948
"405",40,"Sri Lanka","corals",2005,538.75,1016.25,557,1247
"406",40,"Sri Lanka","corals",2006,576.25,1151.75,474,1155
"407",40,"Sri Lanka","corals",2007,549,1165.5,574,1312
"408",40,"Sri Lanka","corals",2008,525.5,1380.75,497,1809
"409",40,"Sri Lanka","corals",2009,390.5,1087,17,72
"410",40,"Sri Lanka","corals",2010,276,812.25,16,56
"411",40,"Sri Lanka","corals",2011,148.75,516,65,127
"412",40,"Sri Lanka","corals",2012,25.25,70,3,25
"413",40,"Sri Lanka","corals",2013,24.5,66.25,14,57
"414",40,"Sri Lanka","corals",2014,36.5,87.25,64,140
"415",40,"Sri Lanka","corals",2015,32,79,47,94
"416",40,"Sri Lanka","corals",2016,42.25,135.75,44,252
"417",40,"Sri Lanka","corals",2017,40.25,144.25,6,91
"418",42,"Madagascar","corals",1990,51,487,51,487
"419",42,"Madagascar","corals",1991,50.5,315.5,50,144
"420",42,"Madagascar","corals",1992,37.6666666666667,217,12,20
"421",42,"Madagascar","corals",1993,28.75,172.5,2,39
"422",42,"Madagascar","corals",1994,18.75,76,11,101
"423",42,"Madagascar","corals",1995,44.25,118.25,152,313
"424",42,"Madagascar","corals",1996,53,138,47,99
"425",42,"Madagascar","corals",1997,52.5,128.25,0,0
"426",42,"Madagascar","corals",1998,90,167.25,161,257
"427",42,"Madagascar","corals",1999,90,168.25,152,317
"428",42,"Madagascar","corals",2000,107.75,315,118,686
"429",42,"Madagascar","corals",2001,107.75,315,0,0
"430",42,"Madagascar","corals",2002,67.5,250.75,0,0
"431",42,"Madagascar","corals",2003,60.5,186,124,58
"432",42,"Madagascar","corals",2004,76.25,31.5,181,68
"433",42,"Madagascar","corals",2005,133.25,69.25,228,151
"434",42,"Madagascar","corals",2006,264.25,110.5,524,165
"435",42,"Madagascar","corals",2007,281,128,191,128
"436",42,"Madagascar","corals",2008,272.5,131,147,80
"437",42,"Madagascar","corals",2009,254.75,116,157,91
"438",42,"Madagascar","corals",2010,205,107.5,325,131
"439",42,"Madagascar","corals",2011,262,111,419,142
"440",42,"Madagascar","corals",2012,282.25,118,228,108
"441",42,"Madagascar","corals",2013,331.75,124.75,355,118
"442",42,"Madagascar","corals",2014,370,130.75,478,155
"443",42,"Madagascar","corals",2015,347.75,123.25,330,112
"444",42,"Madagascar","corals",2016,355,122.25,257,104
"445",42,"Madagascar","corals",2017,352.5,116.5,345,95
"446",44,"Somalia","corals",2001,5.63832342217393,1,5.63832342217393,1
"447",44,"Somalia","corals",2002,2.81916171108696,0.5,0,0
"448",44,"Somalia","corals",2003,2.21277447405798,17.9504724034565,1,52.8514172103696
"449",44,"Somalia","corals",2004,1.65958085554348,13.4628543025924,0,0
"450",44,"Somalia","corals",2005,9.58319524532817,13.7128543025924,37.3327809813127,2
"451",44,"Somalia","corals",2006,9.58319524532817,13.7128543025924,0,0
"452",44,"Somalia","corals",2007,22.3331952453282,23.75,52,93
"453",44,"Somalia","corals",2008,25.5831952453282,34.5,13,43
"454",44,"Somalia","corals",2009,16.25,34,0,0
"455",44,"Somalia","corals",2010,21.5,37.25,21,13
"456",44,"Somalia","corals",2011,8.5,14,0,0
"457",44,"Somalia","corals",2012,5.25,3.25,0,0
"458",44,"Somalia","corals",2013,5.25,3.25,0,0
"459",44,"Somalia","corals",2014,0,0,0,0
"460",44,"Somalia","corals",2015,0.25,1.5,1,6
"461",44,"Somalia","corals",2016,0.25,1.5,0,0
"462",44,"Somalia","corals",2017,0.25,1.5,0,0
"463",48,"Oman","corals",1995,13,3,13,3
