"rgn_id","taxa_code","year","tonnes"
7,"Elkhorn sea moss_1",2002,4.9302
7,"Elkhorn sea moss_1",2003,166.8051
7,"Elkhorn sea moss_1",2004,579.90108
7,"Elkhorn sea moss_1",2005,970.83855
7,"Elkhorn sea moss_1",2006,1247.66928
7,"Elkhorn sea moss_1",2007,1343.31516
7,"Elkhorn sea moss_1",2008,1229.92056
7,"Elkhorn sea moss_1",2009,1521.62406
7,"Elkhorn sea moss_1",2010,2702.89998
7,"Elkhorn sea moss_1",2011,4007.75958
7,"Elkhorn sea moss_1",2012,5205.63384
7,"Elkhorn sea moss_1",2013,6804.4977
7,"Elkhorn sea moss_1",2014,7843.61952
7,"Elkhorn sea moss_1",2015,8867.12904
7,"Elkhorn sea moss_1",2016,9604.52262
7,"Elkhorn sea moss_1",2017,8159.97402
7,"Elkhorn sea moss_1",2018,6795.459
9,"Eucheuma seaweeds nei_2",1985,63.495
9,"Eucheuma seaweeds nei_2",1986,32.121
9,"Eucheuma seaweeds nei_2",1987,21.663
9,"Eucheuma seaweeds nei_2",1988,16.434
9,"Eucheuma seaweeds nei_2",1989,0.747
9,"Eucheuma seaweeds nei_2",1990,0.56025
9,"Eucheuma seaweeds nei_2",1991,0.3735
9,"Eucheuma seaweeds nei_2",1992,0.18675
9,"Eucheuma seaweeds nei_2",1993,0
9,"Eucheuma seaweeds nei_2",1994,0
9,"Eucheuma seaweeds nei_2",1995,0
9,"Eucheuma seaweeds nei_2",1996,0
9,"Eucheuma seaweeds nei_2",1997,0
9,"Eucheuma seaweeds nei_2",1998,0
9,"Eucheuma seaweeds nei_2",1999,0
9,"Eucheuma seaweeds nei_2",2000,0
9,"Eucheuma seaweeds nei_2",2001,0
9,"Eucheuma seaweeds nei_2",2002,0
9,"Eucheuma seaweeds nei_2",2003,0
9,"Eucheuma seaweeds nei_2",2004,0
9,"Eucheuma seaweeds nei_2",2005,0
9,"Eucheuma seaweeds nei_2",2006,0
9,"Eucheuma seaweeds nei_2",2007,0
9,"Eucheuma seaweeds nei_2",2008,0
9,"Eucheuma seaweeds nei_2",2009,0
9,"Eucheuma seaweeds nei_2",2010,0
9,"Eucheuma seaweeds nei_2",2011,0
9,"Eucheuma seaweeds nei_2",2012,0
9,"Eucheuma seaweeds nei_2",2013,0
9,"Eucheuma seaweeds nei_2",2014,0
9,"Eucheuma seaweeds nei_2",2015,0
9,"Eucheuma seaweeds nei_2",2016,0
9,"Eucheuma seaweeds nei_2",2017,0
9,"Eucheuma seaweeds nei_2",2018,0
14,"Laver (Nori)_3",1982,0.0871
14,"Laver (Nori)_3",1983,0.04355
14,"Laver (Nori)_3",1984,0.1742
14,"Laver (Nori)_3",1985,0.2345
14,"Laver (Nori)_3",1986,0.32495
14,"Laver (Nori)_3",1987,0.39865
14,"Laver (Nori)_3",1988,0.3752
14,"Laver (Nori)_3",1989,0.3551
14,"Laver (Nori)_3",1990,0.2814
14,"Laver (Nori)_3",1991,0.242875
14,"Laver (Nori)_3",1992,0.18425
14,"Laver (Nori)_3",1993,0.11055
14,"Laver (Nori)_3",1994,0.092125
14,"Laver (Nori)_3",1995,0.068675
14,"Laver (Nori)_3",1996,0.05695
14,"Laver (Nori)_3",1997,0.05695
14,"Laver (Nori)_3",1998,0.04355
14,"Laver (Nori)_3",1999,0.03685
14,"Laver (Nori)_3",2000,0.0536
14,"Laver (Nori)_3",2001,0.072025
14,"Laver (Nori)_3",2002,0.105525
14,"Laver (Nori)_3",2003,0.1407
14,"Laver (Nori)_3",2004,0.1206
14,"Laver (Nori)_3",2005,0.102175
14,"Laver (Nori)_3",2006,0.07035
14,"Laver (Nori)_3",2007,0.04355
14,"Laver (Nori)_3",2008,0.061975
14,"Laver (Nori)_3",2009,0.051925
14,"Laver (Nori)_3",2010,0.04355
14,"Laver (Nori)_3",2011,0.0594625
14,"Laver (Nori)_3",2012,0.0594625
14,"Laver (Nori)_3",2013,0.0996625
14,"Laver (Nori)_3",2014,0.1365125
14,"Laver (Nori)_3",2015,0.118925
14,"Laver (Nori)_3",2016,0.118925
14,"Laver (Nori)_3",2017,0.497475
14,"Laver (Nori)_3",2018,0.46565
